数据集名称,所使用数据量条数,平均绝对误差,均方根误差,决定系数
黄花菜,33,10.871880570409983,11.89481827991373,0.0852478752873285
黄花鱼,930,3.6983001506349815,5.1182977820480255,0.2445602129688064
黄蚬子,310,1.5024940526180193,1.81881898338695,0.4197571958827578
黄豆,33,0.1109331955922864,0.1466893298090388,0.7886934480947797
黄鳝,612,6.747432570249036,7.697689488228224,0.000154345147843
黑土王秋田小町米,33,0.0,0.0,1.0
黑爪公鸡,360,0.8454454002417141,0.9209995241808402,0.3876673921121325
黑瓜子,33,0.1863757899854158,0.2403332842243804,0.632159442724458
黑芝麻,33,0.2030667638956407,0.2485525672908139,0.7833280051150897
黑莓,14,8.673940345368916,8.979813398151439,0.036758804335596
黑豆,33,0.062483119969751,0.0721351531823198,0.5018382352941175
黑香米,33,0.0588775455085615,0.0837979270840866,0.1260504201680676
黑鱼,620,1.2808829426821584,1.4305564569533162,0.1860634677575945
黑龙江长粒稻花香米,33,0.0369419461999675,0.0426865340040065,0.8747673927570396
龙眼,33,0.9081976178901312,1.178269720356339,0.6377489841007887
龙豆,34,7.19938884644767,9.022378644613438,0.7888763738611513
