数据集名称,所使用数据量条数,平均绝对误差,均方根误差,决定系数
牛宝,360,0.0048866271972656,2.3879125365056098e-05,0.0
牛尾,360,0.6677543415742792,1.1794598745321276,-0.6078486025461596
牛尾巴鱼,310,0.0030908584594726,9.553406016493682e-06,0.0
牛心,360,0.0018577575683593,3.451263182796538e-06,0.0
牛心管,360,0.2431221008300781,0.0591083559120306,0.0
牛排骨,360,0.0216596266802619,0.0004691394283059,0.0
牛板筋,360,0.268768310546875,0.1683732985779095,-2.0412427055634903
牛林,360,0.4821404288796818,0.2972113366701224,-3.186763810396485
牛柳,360,0.5509121838737937,0.5452398188923219,-4.468956448065285
牛油,360,0.0,0.0,1.0
牛油果,33,3.5980930328369123,12.961362417892802,0.0
牛百叶,360,0.4230433071360868,0.2876193382702802,-0.1666244036506803
牛筋头巴脑,360,0.4639562719008502,0.295705249225755,-2.6756480441394923
牛肚,360,0.0933666229248046,0.0087173262763826,0.0
牛腩,360,0.4824586756089154,0.3602962759965414,-3.004831683192326
牛腰子,360,0.8550808850456687,1.447945659357709,-0.1990151735082463
牛腰窝,360,0.7108202541575712,0.5966390975017395,-42.10717479450068
牛舌,360,0.953899383544922,0.909924033927382,0.0
牛蛙,310,0.304388375117861,0.1620755272057255,0.0122788523187306
牛蹄筋,360,0.0930747985839843,0.0086629181314492,0.0
牛金钱腱,360,3.4979194192325367,28.782614496391037,-0.2162742465735629
牛鞭,360,1.6231031978831572,3.974325442811652,-1.5792674873769936
牛骨,360,5.245208740234375e-06,2.751221472863108e-11,0.0
猕猴桃干,33,0.0,0.0,1.0
猪口条,360,0.7899831884047565,0.8594175181355882,-0.2295626868375497
猪头,360,0.362390209646787,0.1851075825990907,-0.3290954377922257
猪尾巴,360,0.5502825344310087,0.3674194521209917,0.3445418415866259
猪心,360,1.8637054948245784,4.257537504076109,-1.7806290139615704
猪板油,360,0.2520163760465734,0.1026529406058751,-0.9777799890065276
猪皮,360,1.2639973654466516,2.728223749708516,-0.674672324260212
猪耳,360,1.0010466295130116,1.6802377605179264,-0.9404144367220016
猪肚,360,2.200010299682617,6.357347628917469,-1.2431419638393262
猪肝,360,0.7065492377561682,0.6946973976385393,-2.2090716949856195
猪肠,360,0.5578370935776654,0.5199783553023949,-0.0323657857098644
猪肠头,360,0.3028386059929343,0.164943311975495,0.2063497663114575
猪肺,360,0.184389731463264,0.068184621523799,-0.1942639769926015
猪脑,360,1.1893555697272806,2.135143558791456,-1.8362263188312813
猪腰子,360,2.2262843636905445,6.030387880299819,0.4231585941558468
猪蹄,360,0.8889693091897404,1.4941122366619632,-13.244896870773026
猫眼螺,310,0.5449942227067619,0.3814594388338797,0.0
猫眼豆,33,0.0,0.0,1.0
玉米渣,33,0.0,0.0,1.0
玉米面,33,0.0,0.0,1.0
玫瑰龙虾,137,10.983360290527344,170.0721956836836,0.0
珍宝蟹,280,7.0542722848745445,77.64172763228538,0.096629812746558
球茎茴香,34,3.3855695724487305,16.03810790462194,-2.1680213144932226
琵琶虾,153,11.264735903058734,130.77604753065577,-314.4720654277955
甜豆,34,9.14695882797241,87.63911209831754,-20.909778024579424
生腰果,33,2.016317367553711,4.284031988216157,0.0
生蚝,620,0.4864981969197591,0.2493582372729482,0.002567050908207
生鸭蛋,360,0.1718145230237163,0.0311499014579426,-3.948719128021121e+28
田满村稻花香米,33,0.0694067955017088,0.0048201493990654,0.0
田螺,310,0.046081020092142,0.0042824562947529,-0.1599181139733558
甲鱼,620,1.0091272354125975,1.257454124107244,0.9852632980334524
番杏,34,1.4765777587890625,3.854618305836084,-0.713163691482704
白条乌鸡,360,0.0064802169799804,4.199321210762719e-05,0.0
白条乳鸽,360,0.2691129796645221,0.0724334098188538,0.0
白条兔,55,0.8693599700927734,1.0673637872896506,0.0
白条湖鸭,360,0.042841869242051,0.0076572356546728,0.0
白条猪,719,0.5704364899226596,0.525832961016452,0.6062133473663642
白条鹅,360,0.00701904296875,4.9774189392337576e-05,0.0
白瓜子,33,2.355628967285156,5.548993708453054,0.0
白芝麻,33,0.0293073654174804,0.0008589216677137,0.0
白芸豆,33,0.0894637107849121,0.0080037555474064,0.0
白薯干,33,0.2663278579711914,0.0714719603147386,0.0
白虾,1048,1.314309740529477,4.331209198696175,0.5390592716305264
白虾（笼装）,620,3.610661252339681,20.285374789102207,-0.0450019567240427
白虾（精品）,270,1.548203887939453,3.1612878361728507,-0.244601510304272
白蛤,310,0.161910501019708,0.0510257428706436,0.0
百合,34,13.947917938232422,371.40781012972,-0.7665056367644234
百香果,33,0.736964225769043,0.5431162700633649,0.0
盖菜,259,0.6509707391262054,0.6578311401774561,-0.825394066034203
石斑鱼,278,2.7594459240253157,9.685111776737008,-2.554362411006633
福临门大豆油,33,6.0788116455078125,36.95825100039656,0.0
福临门花生油,33,1.0245895385742188,1.0497837225557305,0.0
福临门菜籽油,33,0.0,0.0,1.0
福临门调和油,33,0.0,0.0,1.0
福临门非转基因大豆油,33,2.10732650756836,4.45440901585971,0.0
福临门非转基因玉米油,33,1.426654815673828,2.325829533074284,0.0
福临门非转基因葵花籽油,33,0.966876983642578,1.6045569245761726,0.0
秋然香米,33,4.7683715642676816e-08,2.2737367374916617e-15,0.0
秋葵,34,0.2720856666564941,0.1018484035180335,0.0
空心脆枣,33,0.1282784938812255,0.0169533642703072,0.0
空心菜,259,1.8581977287928253,4.5058205219485,-4.275777147792832
穿心莲,259,0.5439471403757731,0.3701730270148478,-1.3757065577777432
箱鸡蛋,720,7.943399769714901,154.2075701794705,0.9860127624257266
精牛柳,360,1.0503905801212086,2.83087623597941,-18.803285499498937
紫米,33,0.0,0.0,1.0
紫苏叶,131,0.8785783449808756,1.0108444927723212,-0.5779035984738674
紫菜头,34,0.2675895690917969,0.1276992875727955,-1.0431886011647291
紫豇豆,34,2.8140869140625,10.770154201672996,-1.1274378669971346
紫贝天葵,34,0.6309633255004883,0.6545248805723531,-1.6180995222894126
红小豆,33,0.1522533893585205,0.0234731491815409,0.0
红星斑,212,3.253966522216797,14.928189261385706,-0.5817948886236508
红芸豆,33,0.0122361183166503,0.0001830013673043,0.0
纯排骨,360,2.179894952213063,7.197720719570497,-0.0745572145834752
纯瘦肉,360,0.4999244633842917,0.4455152032735575,-0.7253453098299247
纯腔骨,360,0.8713672581840964,1.1577284649325412,-0.8510845165449761
纯通脊,360,0.6857155912062701,0.7702236247977025,-0.2668791608944691
绿宝大豆油,33,3.506011962890625,12.380574300550506,0.0
绿宝花生油,33,1.6696014404296875,2.7888586100307293,0.0
绿宝调和油,33,0.0,0.0,1.0
绿茶南瓜子,33,0.0,0.0,1.0
绿豆,33,0.0607032775878906,0.0037164134121212,0.0
罗氏虾,117,1.724820327758789,3.660330862672709,0.0
罗非鱼,310,0.0215110778808593,0.0004627264715963,0.0
羊上脑,360,1.3409152872422163,2.9697250439683773,0.1477154541143385
羊头,360,0.1052763602312873,0.0285658807874289,0.0
羊宝,305,0.0400924682617187,0.0016074060113169,0.0
羊小腿,360,0.4886093700633329,0.2894935302128407,0.2203738592287852
羊尾巴油,360,0.0008831024169921,7.798698788974434e-07,0.0
羊心,360,0.2122821246876436,0.1750270173857536,-0.2043525720114951
羊排骨,360,0.95438721600701,1.238177192927921,-0.4691638029506513
羊肉片,360,0.929166457232307,1.579825674313778,-0.5018737495943484
羊肚,360,0.013803482055664,0.000190536116861,0.0
羊肝,360,0.0007143020629882,5.102274371893145e-07,0.0
羊肠,360,0.019356278812184,0.0003749169700848,0.0
羊腩,360,0.5432762258193072,0.4062380619292098,-1.212538042827639
羊腰子,360,0.3535727893604952,0.4261990691292179,-0.1815014961951457
羊腰窝,360,1.0884825762580423,2.2131485865744143,-0.0822334035871501
羊腱子肉,360,0.598451950970818,0.5919493411647101,-0.6449361499673196
羊蝎子,720,0.529075186593192,0.3803048689581244,0.983226274052218
羊蹄,360,0.3972788418040556,0.2097292425362812,0.0
羊里脊,360,1.40802417081945,2.8611611976508207,0.1956463170028323
羊鞭,305,0.0032958984375,1.086294651031494e-05,0.0
羊骨头,360,0.0096864700317382,9.382770167576382e-05,0.0
美杏仁,33,0.0804443359375,0.0064712911844253,0.0
肉鸡,360,0.0625767988317161,0.0039158778444664,0.0
